 ,DocumentNo,LineNo,Type,No,LocationCode,PostingGroup,ShipmentDate,Description,Description2,UnitofMeasure,Quantity,UnitPrice,UnitCostLCY,VAT,LineDiscount,LineDiscountAmount,Amount,AmountIncludingVAT,AllowInvoiceDisc,GrossWeight,NetWeight,UnitsperParcel,UnitVolume,AppltoItemEntry,ShortcutDimension1Code,ShortcutDimension2Code,CustomerPriceGroup,JobNo,WorkTypeCode,ShipmentNo,ShipmentLineNo,OrderNo,OrderLineNo,BilltoCustomerNo,InvDiscountAmount,DropShipment,GenBusPostingGroup,GenProdPostingGroup,VATCalculationType,TransactionType,TransportMethod,AttachedtoLineNo,ExitPoint,Area,TransactionSpecification,TaxCategory,TaxAreaCode,TaxLiable,TaxGroupCode,VATClauseCode,VATBusPostingGroup,VATProdPostingGroup,BlanketOrderNo,BlanketOrderLineNo,VATBaseAmount,UnitCost,SystemCreatedEntry,LineAmount,VATDifference,VATIdentifier,ICPartnerRefType,ICPartnerReference,PrepaymentLine,ICPartnerCode,PostingDate,ICItemReferenceNo,PmtDiscountAmount,LineDiscountCalculation,DimensionSetID,JobTaskNo,JobContractEntryNo,DeferralCode,AllocationAccountNo,VariantCode,BinCode,QtyperUnitofMeasure,UnitofMeasureCode,QuantityBase,FAPostingDate,DepreciationBookCode,DepruntilFAPostingDate,DuplicateinDepreciationBook,UseDuplicationList,ResponsibilityCenter,ItemCategoryCode,Nonstock,PurchasingCode,ItemReferenceNo,ItemReferenceUnitofMeasure,ItemReferenceType,ItemReferenceTypeNo,ApplfromItemEntry,ReturnReasonCode,PriceCalculationMethod,AllowLineDisc,CustomerDiscGroup,Pricedescription,GSTPlaceofSupply,GSTGroupCode,GSTGroupType,HSNSACCode,GSTJurisdictionType,InvoiceType,Exempted,GSTRoundingLine,GSTOnAssessableValue,GSTAssessableValueLCY,NonGSTLine,PriceExclusiveofTax,GSTCredit,UnitPriceInclofTax,TotalUPITAmount,FOC,GSTCustomerType,ChargeGroupCode,ChargeGroupLineNo,TCSNatureofCollection,AssesseeCode,Remark,VariantName,PLNo,ModelNo,SystemCreatedAt,SystemCreatedBy,SystemId,SystemModifiedAt,SystemModifiedBy
,SINV25-00030,10000, ,,,,0001-01-01,Shipment No. DS25-00030:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T13:44:31.387Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,84c6d7d5-b50f-f011-8b75-0a94ef98bfef,2026-04-06T11:18:59.12Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV25-00030,20000,Item,FGSM00001,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,12420,9687.83238,0,0,0,2782080,2782080,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00030,20000,SO25-00001,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2782080,9687.83238,FALSE,2782080,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,OSWAL540MP144,2025-04-02T13:44:45.51Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,b5c6d7d5-b50f-f011-8b75-0a94ef98bfef,2026-04-06T11:18:59.123Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00031,10000, ,,,,0001-01-01,Shipment No. DS25-00036:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T13:49:40.52Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,2605fa3f-b90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.273Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000157,SINV25-00031,20000,Item,FGSM00018,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 3.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,2,16100,14450,0,0,0,32200,32200,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00036,10000,SO25-00016,10000,C000157,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,32200,14450,FALSE,32200,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,2,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-301SP,2025-04-02T13:49:40.697Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,5705fa3f-b90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.273Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000157,SINV25-00031,30000,Item,FGSM00019,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,2,16200,14500,0,0,0,32400,32400,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00036,20000,SO25-00016,20000,C000157,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,32400,14500,FALSE,32400,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,2,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-341SP,2025-04-02T13:49:40.963Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,8a05fa3f-b90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.273Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000157,SINV25-00031,40000,Item,FGSM00023,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,2,25600,23000,0,0,0,51200,51200,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00036,30000,SO25-00016,30000,C000157,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,51200,23000,FALSE,51200,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,2,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-502SP,2025-04-02T13:49:41.207Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,bd05fa3f-b90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.273Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00032,10000, ,,,,0001-01-01,Shipment No. DS25-00031:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T13:54:03.1Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,119f2036-bb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.367Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV25-00032,20000,Item,FGSM00001,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,12420,9687.83238,0,0,0,2782080,2782080,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00031,20000,SO25-00001,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2782080,9687.83238,FALSE,2782080,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,OSWAL540MP144,2025-04-02T13:54:17.953Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,429f2036-bb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:00.367Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00033,10000, ,,,,0001-01-01,Shipment No. DS25-00032:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T14:01:38.963Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,261fc5e5-bb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:02.14Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV25-00033,20000,Item,FGSM00001,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,12420,9687.83238,0,0,0,2782080,2782080,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00032,20000,SO25-00001,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2782080,9687.83238,FALSE,2782080,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,OSWAL540MP144,2025-04-02T14:01:53.457Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,571fc5e5-bb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:02.14Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00034,10000, ,,FG,,0001-01-01,Shipment No. DS25-00038:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T14:10:13.91Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,5c61db5a-c00f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:03.607Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000303,SINV25-00034,20000,Item,FGSM00010,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,56,12690,5964.35,0,0,0,710640,710640,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00038,10000,SO25-00008,10000,C000303,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,710640,5964.35,FALSE,710640,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,56,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL540MP144TB,2025-04-02T14:10:17.49Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,8961db5a-c00f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:03.607Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000303,SINV25-00034,30000,Item,FGSM00019,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,10,16200,14500,0,0,0,162000,162000,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00038,20000,SO25-00008,20000,C000303,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,162000,14500,FALSE,162000,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,10,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-341SP,2025-04-02T14:10:18.37Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,ee61db5a-c00f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:03.607Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00035,10000, ,,,,0001-01-01,Shipment No. DS25-00033:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T14:16:06.537Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,6eca8a59-c90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:04.14Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV25-00035,20000,Item,FGSM00001,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,12420,9687.83238,0,0,0,2782080,2782080,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00033,20000,SO25-00001,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2782080,9687.83238,FALSE,2782080,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,OSWAL540MP144,2025-04-02T14:16:20.91Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,daca8a59-c90f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:04.14Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00036,10000, ,,,,0001-01-01,Shipment No. DS25-00034:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T14:21:18.37Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,d59575b0-ca0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:05.757Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000106,SINV25-00036,20000,Item,FGSM00001,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,196,12420,9687.83238,0,0,0,2434320,2434320,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00034,20000,SO25-00001,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2434320,9687.83238,FALSE,2434320,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,196,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL,0,OSWAL540MP144,2025-04-02T14:21:30.483Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,069675b0-ca0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:05.757Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00037,10000, ,,FG,,0001-01-01,Shipment No. DS25-00037:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T14:35:14.167Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,12e0a77b-cb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:06.763Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV25-00037,20000,Item,FGSM00008,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,300,7012.5,5263.03175,0,0,0,2103750,2103750,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00037,10000,SO25-00014,10000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2103750,5263.03175,FALSE,2103750,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,300,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL550MPN144TB,2025-04-02T14:35:31.85Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,3fe0a77b-cb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:06.763Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV25-00037,30000,Item,FGSM00023,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 5.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,3,25600,23000,0,0,0,76800,76800,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00037,20000,SO25-00014,20000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,76800,23000,FALSE,76800,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,3,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-306SP,2025-04-02T14:35:32.14Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,98e1a77b-cb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:06.767Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV25-00037,40000,Item,FGSM00025,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 6.0 KW SINGLE MPPT 1 STR-1PH,,NUMBERS,3,28900,26000,0,0,0,86700,86700,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00037,30000,SO25-00014,30000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,86700,26000,FALSE,86700,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,3,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-422SP,2025-04-02T14:35:32.37Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,c8e1a77b-cb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:06.767Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000136,SINV25-00037,50000,Item,FGSM00043,FG,FG-SOLAR,04-01-2025,SOLAR ON GRID TIE INVERTER 15.0 KW DUAL MPPT 3 STR-3PH,,NUMBERS,1,63400,57000,0,0,0,63400,63400,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00037,40000,SO25-00014,40000,C000136,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,63400,57000,FALSE,63400,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,1,0001-01-01,,FALSE,,FALSE,,ON GRID INVERTER,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85044090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSS-082TP,2025-04-02T14:35:32.513Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,f8e1a77b-cb0f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:06.767Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00038,10000, ,,,,0001-01-01,Shipment No. DS25-00047:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-02-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-02T15:02:56.57Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,aa924eab-d10f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:10.407Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000037,SINV25-00038,20000,Item,FGSM00003,FG,FG-SOLAR,04-01-2025,SOLAR PANEL 540 WP MONO HALF CUT NON DCR,,NUMBERS,218,6939,5307.79721,0,0,0,1512702,1512702,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-00047,10000,SO25-00015,10000,C000037,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1512702,5307.79721,FALSE,1512702,0,1, ,,FALSE,,04-02-2025,,0,None,0,,0,,,BRD-00059,,1,NOS,218,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-12%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL540MPN144,2025-04-02T15:03:09.96Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,db924eab-d10f-f011-8b75-0a94ef98bfef,2026-04-06T11:19:10.407Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
,SINV25-00039,10000, ,,,,0001-01-01,Shipment No. DS25-00035:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,04-03-2025,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2025-04-03T03:42:50.087Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,65d989e3-3c10-f011-8b75-0a94ef98bfef,2026-04-06T11:19:12.723Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
